series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Texas,33058,32136,35364,36912,40072,35396,38516,37699,36789,36367,32029,31828,33265,32089,36406,40132,41014,37284,39853,38869,39787,39727,34893,35102,34698,31855,37036,40884,41548,38546,40511,42298,40425,37664,35145,35596,35125,31079,38430,41336,43549,38238,38214,39399,38741,39743,35028,34597,35783,33260,38437,38261,42312,36422,38385,39393,39154,40186,33833,33941,36153,32229,37361,39621,42804,38476,40551,40085,40718,39479,35308,34278,36155,31738,37856,41727,43451,37281,39252,39218,37986,37881,34680,33302,34367,32573,38594,39077,43029,38756,39426,38385,40179,38476,35238,35458,35357,33787,37670,38920,42116,38727,39480,40964,38698,39628,35859,35313,35118,32949,38493,40201,44089,39933,39982,40232,38635,37002,36038,33248,34463,30585,36341,38559,41606,37409,37022,37307,37071,38263,33898,32512,33083,29192,35690,38052,39542,36132,37183,36060,36347,35754,31845,31769,33618,29760,35832,37207,38411,35159,36292,35718,35864,35341,32813,32602,32430,29627,33547,34512,37904,35146,34849,35056,34722,34272,31573,30486,31613,28238,32287,34694,36843,34145,34114,34928,34324,35436,31637,32388,31617,28801,34406,35375,37826,34950,36549,37480,36223,35536,32988,34148,34308,32098,35936,37041,39016,36460,37318,35761,37000,37331,33708,34025,35627,32995,36552,37663,40176,36753,37957,36007,36616,36998,35245,34361,33914,33052,37280,37624,40700,37430,37426,37963,37246,36758,33636,35043,34967,32518,36331,38491,40377,37180,38323,39270,39959,38135,35894,35480,36373,34983,37944,34498,41224,40329,40531,42060,38722,40596,38227,37497
Texas Clearances,18771,18002,19284,19007,21539,19763,20045,20431,19592,19346,17546,16937,18297,17728,18946,20507,21486,18653,19862,20174,20106,20252,18003,18261,18816,17623,18708,21536,22137,20480,20853,21616,21361,20685,18635,18854,19065,17290,20032,21505,23100,19229,19874,20068,21039,21184,18243,18305,19785,17951,20239,20433,21425,19096,19187,20609,20954,21119,18080,17567,19148,17792,19905,20438,20916,19433,19141,20905,20405,20312,18925,17692,19486,17518,19335,20567,21807,19185,19073,19813,19007,19471,16936,16567,17365,16399,18816,19262,21030,18116,18484,18907,19004,18897,16623,16953,18221,17871,18967,20819,21153,19701,20190,20003,20346,20879,18351,18451,19528,18539,19765,20648,21510,20660,20966,19696,20143,20587,18682,18621,19165,18009,19552,20227,21630,20332,19180,20208,20029,20263,19046,17206,19124,16611,19248,19826,20984,19610,18991,20105,20070,19390,17589,17622,18852,17089,18499,19115,20230,17923,18397,19117,18329,19130,17496,17697,18011,16912,17497,18669,20003,17921,18464,18857,18025,18325,16790,16669,18131,15168,16855,18088,18776,16791,16807,16153,16467,17283,15090,15571,15857,15292,16963,17695,17658,17298,17856,18653,18383,18352,18047,17168,17591,16757,18253,18047,19665,18227,17753,18276,18075,18208,16321,16663,18639,16640,18552,18356,19604,18239,18132,17689,18212,18663,17115,16254,17023,16017,16816,17176,17899,14968,15317,15962,15109,15504,13479,14019,14950,13828,14667,15775,16471,14870,15223,15993,15241,15948,13063,13093,14166,13811,14861,13828,15703,14177,15126,15245,13687,14558,13647,13120
