series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
New York,12986,12749,14833,14023,16104,16231,17449,17385,15640,16070,14045,12750,13917,11266,13218,13632,14795,14965,15157,14919,13654,13151,12093,10369,12286,10634,11928,12787,13540,13952,9222,8884,25735,7593,6669,27375,6653,5904,20898,6915,7820,21740,7649,7561,22335,6201,5765,24237,5744,5496,19828,6306,7122,20590,7159,7035,21372,6696,5910,22682,5780,5336,19356,7179,7806,21742,9091,8793,22662,7733,7248,22255,7569,6504,20346,8024,9025,21654,9790,9119,21947,8660,8007,21903,7572,6237,19866,7713,9312,21220,9163,8952,21810,8263,7188,21383,7425,6261,19066,7988,8585,21043,9647,8992,21159,8442,8277,21304,7937,7168,20025,9168,10185,21132,10706,10601,22173,10312,9831,24994,9847,8655,22589,11102,12323,23769,12567,11950,23751,11014,9511,25212,9685,8378,22220,10483,12226,23983,12748,11552,25182,10778,10513,23648,10730,9211,23534,10890,12061,24223,12901,12143,25412,10829,10467,24328,13590,11803,13518,14395,15866,16165,16821,16205,14973,14875,13659,13468,13185,11355,13379,13345,15221,14756,14961,14845,14187,13821,12492,12439,12004,10101,12272,12646,14742,13781,15246,15288,14059,13280,12887,13034,12187,11048,12807,12702,14063,14148,14561,14198,13266,13136,12212,11937,12210,10537,11597,12063,13584,13581,13906,13290,12989,13035,11460,11225,11395,10444,11866,11569,13746,13140,13863,13235,12994,12277,10943,11252,10798,9975,11223,11477,12985,13114,13981,13200,12763,12432,11186,11153,11900,10803,11086,9160,11491,12796,13860,13959,12414,12773,11563,11132
New York Clearances,6923,6784,7704,7610,7999,8272,8627,8399,7741,7708,7216,9860,7483,6797,7803,7601,8276,8013,8311,8068,7192,6265,5653,5663,6845,6703,7093,7981,8495,5079,5200,4900,4735,4658,3929,6622,4000,3541,4185,4004,4458,4499,4396,4312,3870,3545,3328,5626,3515,3277,3784,3636,4008,4098,4063,4013,3902,3655,3359,5715,3512,3228,3698,3933,4328,5060,5253,5043,4707,4379,4014,4900,4169,3638,4280,4303,4896,4841,5167,4927,4495,4578,4285,4998,4355,3514,4522,4029,4769,4629,4875,4774,4598,4395,3824,4681,4225,3559,4147,4403,4690,5053,5545,4729,4521,4426,4458,5288,4375,4309,5026,5010,5752,5549,5598,5646,5257,5128,4823,8000,5229,4629,5859,5910,6549,6558,6719,6257,5795,5628,4788,8229,5368,4588,5566,5478,6412,6455,6628,5971,5878,5514,5420,5086,5943,5123,6130,6049,6437,6354,6840,6453,5785,5726,5313,5151,7659,6813,7838,7993,8944,8833,9151,8744,7980,8065,7266,7072,7350,6493,7665,7603,8398,8076,8251,8168,7595,7615,6787,6359,6832,5903,6988,7054,8014,7602,8443,8123,7649,7366,7128,7011,7094,6463,7587,6972,7536,7582,7840,7647,7063,7049,6376,6380,6850,5945,6664,6642,7368,7399,7453,7247,7044,7051,6252,5973,6475,5912,6587,6476,7289,6961,7546,7311,6888,6531,5912,5822,6057,5541,6250,6342,6955,6866,7373,6860,6577,6483,5765,5581,6156,5614,5622,4348,5872,5561,6032,6427,5829,5982,5529,5661
