series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Alabama,80,82,65,91,83,10103,72,80,74,66,67,64681,41,46,71,66,55,9504,82,55,72,64,80,63684,68,39,64,67,74,11046,63,64,76,47,59,73384,57,44,72,83,75,10706,67,52,63,55,48,78053,58,60,59,68,54,10113,62,79,74,54,365,80367,65,67,80,100,98,6288,79,63,79,50,47,59310,220,111,158,160,175,11143,169,130,148,162,177,58901,147,145,162,159,180,9037,149,172,153,146,137,76861,170,146,140,164,174,13985,152,143,166,171,148,86622,133,112,129,132,180,11396,149,161,151,145,83,86440,85,79,91,105,122,11263,107,99,105,84,96,69555,6711,6334,7641,8021,8415,8562,8173,8260,7932,7864,7033,8134,7592,6504,8089,8333,8478,8307,8519,8234,8049,7597,6684,11677,8453,7148,8675,9333,9803,9531,9511,9540,9317,8711,7570,7558,7729,7114,8894,9310,9582,9093,9346,8993,8829,8196,7729,7412,8026,6669,9141,9772,10515,9382,9931,9912,9177,9373,8373,8221,8745,8080,9744,9976,11112,10092,10300,9924,10174,9993,8283,8549,8601,8056,9285,10165,10255,9456,9943,9751,8539,8579,7550,7205,8075,8009,8688,8361,10174,9195,9727,9411,8662,8221,7019,7191,6089,5498,6359,6631,6661,5481,4857,2617,133,117,109,119,7279,6324,6793,5915,5837,3353,4699,2953,620,641,539,649
Alabama Clearances,69,68,45,69,72,71,50,60,70,56,56,26974,0,0,0,0,0,1672,0,0,0,0,0,29301,61,30,52,62,61,46,56,57,63,43,51,38886,46,40,61,64,59,43,43,45,52,41,33,38348,45,49,47,49,43,45,45,67,60,47,172,40469,32,47,56,65,48,45,40,43,50,22,25,29317,125,54,104,92,88,99,83,68,80,88,103,30215,62,63,93,90,99,102,87,96,86,28,70,34536,89,79,65,80,77,69,62,64,76,81,55,39485,73,50,63,57,79,71,76,82,96,67,39,39669,24,22,27,38,28,29,28,38,35,32,31,26780,3226,2895,3460,3662,3857,3996,3817,3943,3733,3531,3043,3531,3616,3132,3898,4047,4116,3765,4045,3895,3950,3488,3028,3129,4173,3620,4124,4400,4722,4534,4591,4596,4548,4238,3597,3443,4019,3601,4411,4705,4944,4559,4444,4265,4013,3749,3475,3341,3560,3049,4141,4250,4577,4065,4341,4440,4161,4122,3613,3612,4083,3915,4455,4407,4699,4338,4524,4407,4230,4240,3606,3601,3952,3667,4454,4531,4596,4069,4551,4441,4141,3903,3595,3281,3694,3734,3952,3531,4423,3794,4392,4126,3955,3765,3037,3124,2899,2675,3039,3059,3150,2607,2050,996,56,60,54,45,3268,2830,2666,2506,2551,1377,2273,1189,164,162,112,172
