series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Oklahoma,3705,3602,3915,4132,4300,4047,4325,4308,4029,4168,3440,3275,3740,3295,4160,4584,4594,4352,4653,4400,4366,4349,3855,3788,3802,3468,4064,4371,4668,4576,4888,5139,4815,4135,3768,3790,3758,3348,4298,4495,4789,4474,4612,4586,4262,4449,3866,4010,4126,3742,4191,4527,4804,4325,4412,4519,4502,4511,3951,3833,4191,3947,4344,4640,5038,4759,4748,4850,4877,4630,4336,4095,4585,3565,4443,4875,4874,4415,4736,4725,4775,4431,3877,4101,3710,3669,4568,4680,5078,4700,4978,4879,4942,4707,4216,4174,4211,3680,4534,4788,5124,4893,4920,5048,4678,4698,4228,4033,4099,3785,4395,4621,5109,4828,4927,4990,4729,4367,4424,3882,4063,3625,4308,4601,4832,4551,4808,4661,4530,4426,4009,3768,3848,3227,3827,4218,4525,4459,4597,4452,4124,3995,3765,3697,4012,3486,4502,4901,4864,4416,5005,4528,4512,4357,4055,3854,4113,3577,4156,4330,4636,4500,4400,4561,4436,4258,3755,3643,3869,3424,4052,4566,4592,4546,4445,4717,4417,4483,3897,3866,4215,3520,4250,4547,4735,4842,4659,4730,4530,4427,3971,3868,4221,3930,4414,4532,4739,4558,4586,4787,4463,4824,4006,3989,4311,3864,4452,4649,4759,4553,4661,4767,4642,4601,4304,4065,4282,3986,4471,4442,5097,4687,4915,5126,4854,4847,4199,4217,4565,3856,4326,4800,5102,4851,4944,5178,5346,4673,4276,4459,4545,4280,4621,4342,5423,5518,5390,5481,5095,4940,4502,4431
Oklahoma Clearances,2024,1961,2131,2121,2336,2100,2126,2317,2125,2139,1707,1707,2096,1795,2060,2481,2428,2246,2539,2277,2166,2247,2000,1912,2193,1961,2261,2376,2458,2314,2683,2615,2437,2214,1941,1905,2099,1863,2062,2261,2406,2157,2569,2318,2158,2197,1895,1924,2162,1974,2202,2366,2364,2256,2203,2249,2138,2158,1834,1890,2022,1815,1999,2150,2227,2221,2247,2224,2277,2076,1925,1793,2109,1613,1986,2140,2264,1966,2096,2166,2307,2088,1834,1824,1837,1732,1989,2047,2309,2104,2116,2230,2022,2157,1829,1751,1953,1685,2003,2073,2190,2073,2081,2019,1950,1809,1725,1528,1731,1492,1885,1894,2019,2003,1941,1914,1799,1700,1731,1602,1596,1495,1679,1782,1918,1732,1775,1979,1728,1692,1637,1531,1422,1330,1421,1572,1796,1891,1781,1837,1630,1536,1476,1509,1645,1374,1780,1903,1953,1742,2018,1897,1814,1734,1618,1571,1720,1487,1611,1716,1919,1780,1778,1732,1785,1660,1504,1514,1585,1485,1625,1809,1910,1679,1747,1872,1884,1841,1703,1846,1699,1349,1773,1854,1881,1958,1739,1787,1781,1687,1608,1514,1695,1466,1760,1818,1859,1690,1749,1799,1773,1807,1624,1560,1560,1496,1730,1759,1689,1510,1745,1720,1723,1717,1574,1486,1544,1445,1601,1573,1771,1730,1810,1818,1609,1629,1365,1583,1720,1370,1578,1514,1698,1571,1616,1703,1586,1495,1344,1439,1523,1426,1525,1496,1746,1612,1708,1696,1599,1534,1363,1389
