series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Delaware,1847,1807,2060,1833,2106,1946,1954,2018,2026,2059,1876,1753,1760,1598,1991,1912,2065,1940,1987,2004,2003,2000,1810,1667,1471,1527,1756,1655,1634,1875,2104,2075,2178,2083,1716,1859,1743,1518,2038,1959,2130,2026,2054,1957,1957,1911,1797,1647,1604,1597,1963,1824,2048,1800,1890,1888,2025,2011,1815,1591,1729,1631,1800,2023,2039,1985,2016,1942,2118,2068,1838,1640,1941,1659,2068,2030,2190,2006,2165,2067,2098,2148,1976,1852,1928,1542,2033,2018,2385,2148,2188,2272,2214,2200,1953,1835,1887,1765,1914,2136,2126,2166,2266,2330,2374,2222,1762,1658,1820,1583,1873,1952,2271,2139,2179,2080,1946,1890,1775,1704,1728,1331,1974,1904,2196,2091,2068,2062,2112,2076,1700,1570,1649,1467,1820,1921,2184,1988,2142,1826,1943,1999,1778,1613,1756,1561,2037,1957,2104,1861,1956,1892,1928,1781,1554,1470,1694,1400,1614,1694,1838,1715,1770,1768,1748,1648,1497,1444,1389,1312,1473,1577,1791,1722,1660,1652,1644,1652,1455,1461,1521,1193,1440,1539,1856,1659,1735,1809,1727,1815,1484,1514,1424,1420,1575,1556,1768,1648,1691,1653,1579,1637,1478,1365,1366,1262,1400,1547,1731,1505,1612,1591,1527,1558,1295,1249,1399,1245,1356,1405,1601,1374,1535,1653,1516,1450,1256,1385,1331,1131,1248,1321,1594,1507,1490,1535,1515,1522,1300,1367,1365,1207,1217,1126,1208,1550,1472,1446,1437,1330,1138,1199
Delaware Clearances,1043,1206,1404,1159,1392,1349,1274,1435,1437,1379,1293,1270,985,1070,1307,1268,1395,1266,1157,1296,1357,1357,1242,1169,901,976,1173,1157,952,1270,1450,1442,1506,1525,1197,1218,1052,1027,1349,1400,1508,1429,1461,1332,1350,1336,1344,1169,941,1104,1379,1281,1406,1307,1325,1281,1388,1466,1345,1175,1102,1147,1321,1433,1527,1401,1447,1386,1503,1535,1340,1191,1171,1178,1467,1411,1549,1486,1511,1518,1449,1555,1417,1405,1223,1134,1395,1453,1774,1594,1551,1667,1598,1620,1465,1325,1506,1315,1521,1574,1636,1577,1647,1677,1720,1633,1318,1287,1414,1261,1422,1503,1738,1557,1618,1598,1527,1403,1323,1275,1247,1055,1463,1441,1602,1552,1557,1583,1618,1504,1120,1130,1336,1040,1302,1297,1455,1393,1455,1242,1334,1366,1234,1158,1371,1287,1559,1482,1604,1447,1516,1502,1441,1379,1163,1172,1319,1121,1273,1300,1418,1305,1410,1321,1383,1204,1107,1134,1058,1106,1155,1193,1387,1311,1275,1234,1288,1273,1077,1130,1150,1019,1109,1187,1390,1238,1282,1352,1284,1352,1110,1189,1085,1113,1172,1189,1290,1255,1230,1272,1152,1208,1061,1037,1009,989,1100,1140,1272,1142,1250,1236,1097,1219,1013,948,1119,950,1094,1106,1205,1101,1199,1251,1157,1150,961,1118,1070,924,1030,1150,1218,1187,1192,1219,1233,1235,1017,1033,1129,969,1018,875,958,1139,1127,1095,1047,1020,855,874
