series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Oregon,2880,2811,3163,3256,3415,3168,3177,3174,3339,2950,2515,4151,2885,2515,2832,2676,3071,2886,3185,2972,3103,3008,2772,3578,2762,2456,2576,2801,2993,2743,2984,2950,2999,2941,2613,2684,2606,2397,2702,2603,2884,2791,3085,3007,3017,2722,2381,2454,2871,2743,2957,3040,3137,3084,3273,3143,3044,3172,2828,3625,2844,2535,3009,3116,3173,2983,3271,3193,2979,3010,2774,3819,3100,2651,2949,3168,3221,2994,3259,3282,3068,3114,3005,3041,3105,2702,3227,3185,3550,3126,3589,3163,3105,3033,2685,3791,2909,2666,2811,2837,3056,2925,3078,2932,2915,2924,2671,3060,2623,2562,2644,2794,3044,2910,3216,3128,2963,2815,2529,3930,2887,2447,2751,2798,2841,2930,3072,3000,2908,3003,2749,2788,2900,2479,2909,2893,3076,2855,3072,3053,2949,3022,2658,2832,2907,2643,2867,2823,3040,2905,3124,3063,2947,2779,2591,2535,2741,2360,2708,2820,2891,2867,2979,3048,2585,2637,2336,2437,2591,2269,2571,2509,2844,2702,2997,2945,2744,2739,2417,2754,2550,2343,2776,1693,1848,1728,1839,1891,1666,1683,1412,1564,3003,2778,2907,2979,3155,3010,3195,3255,3054,3054,2828,2657,3084,2824,3202,3158,3503,3361,3551,3402,3362,3400,3026,3158,3456,3120,3429,3382,3842,3461,3736,3690,3515,3489,3202,3193,3403,2958,3264,3299,3695,3752,3607,3756,3601,3386,3286,3323,3413,3226,3188,2839,3333,3361,3855,3723,3538,3435,3058,3107
Oregon Clearances,1044,998,1175,1125,1238,1065,1098,1075,1343,1138,952,1371,1083,1050,1149,1051,1159,1144,1180,1106,1181,1133,969,991,1462,1253,1352,1408,1519,1464,1521,1472,1406,1448,1291,1377,1241,1241,1446,1345,1473,1376,1588,1446,1423,1273,1133,1207,1554,1544,1604,1633,1750,1693,1850,1750,1635,1774,1613,1633,1551,1456,1661,1778,1808,1706,1838,1807,1667,1590,1440,1566,1669,1539,1697,1735,1854,1667,1827,1814,1678,1772,1655,1650,1740,1468,1858,1804,2006,1771,1978,1816,1664,1731,1529,1599,1648,1472,1654,1603,1764,1752,1719,1617,1619,1683,1570,1857,1495,1602,1608,1707,1807,1724,1864,1897,1748,1649,1444,1548,1706,1474,1629,1647,1608,1754,1782,1749,1687,1758,1589,1654,1625,1423,1715,1614,1735,1632,1811,1759,1641,1701,1537,1662,1691,1528,1697,1584,1753,1678,1740,1774,1650,1602,1469,1419,1516,1347,1588,1559,1675,1699,1706,1671,1433,1490,1264,1426,1487,1332,1487,1421,1615,1546,1728,1706,1561,1606,1342,1506,1516,1315,1606,1063,1120,1101,1184,1144,1032,983,863,984,1612,1496,1608,1613,1748,1719,1736,1782,1636,1615,1555,1510,1566,1474,1638,1593,1833,1789,1874,1773,1689,1637,1507,1549,1664,1611,1829,1780,2036,1776,1911,1853,1723,1684,1664,1749,1774,1566,1729,1809,1963,1943,1975,2012,1841,1846,1720,1813,1828,1705,1751,1661,1854,1775,1932,1864,1690,1633,1438,1596
