series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Virginia,7890,7915,8751,8560,9741,8943,8932,8962,8944,9239,7363,7460,8430,7336,9004,9165,9604,9402,9489,9187,9564,9736,8439,8062,8673,7713,9153,9159,9895,9821,9703,9111,10290,9162,8211,7956,7935,6950,9609,9305,9874,9044,9337,9505,9511,9230,8377,7904,8376,7963,9269,9484,10559,9518,9621,9380,9864,9885,8863,8749,8859,7883,9334,9942,10520,10035,10227,9682,10384,10143,9112,8574,9482,8234,9545,9625,10529,9744,9925,9650,10357,10179,9062,8822,9303,8171,10058,9962,11141,10436,10334,10037,10274,10310,9015,9221,9188,8562,9607,9554,10829,10331,10278,10057,10397,10639,9323,8787,8731,7854,9535,9855,10578,9945,10132,10116,10192,10273,9042,8288,9117,7637,10083,10297,11120,10791,10265,10129,10034,10595,9123,8233,9049,8064,9441,9717,10726,10113,10104,9932,9525,9730,8794,8899,8906,8291,9618,9466,10408,9232,9698,9432,9824,9396,8488,8505,8790,7876,8766,9011,9758,9416,9571,9255,9391,9128,8307,8221,7820,7479,8331,8855,9946,9235,8877,9140,9000,9021,7976,8060,7711,6834,8332,8748,10061,8915,9160,9226,8976,9117,8416,8375,8133,7516,8828,8977,9483,8824,9126,9208,9305,9421,8309,8517,8556,7885,8798,8925,9453,9004,8952,9114,9182,9445,8037,8308,8395,7971,8547,8666,9670,8565,8214,8777,9020,9435,8036,8653,8248,7854,8353,8864,9842,8650,8548,8489,9367,9335,8006,8760,8551,8307,8171,6954,8043,8299,8875,8785,8084,8380,7595,7482
Virginia Clearances,3912,4443,4919,4736,5583,4979,4966,4985,4894,5205,4072,4318,4040,3890,4958,5006,5486,5179,5226,5195,5290,5667,4951,5007,4032,4297,4968,5070,5582,5603,5533,5101,5570,5335,4585,4608,3831,3866,5310,5386,5547,5218,5245,5510,5310,5499,4770,4711,4267,4460,5395,5151,5899,5628,5643,5308,5604,5564,4980,5003,4441,4175,5275,5391,5729,5548,5610,5436,5642,5468,5033,4775,4449,4564,5211,5171,5746,5472,5405,5396,5533,5564,5004,4902,4470,4481,5590,5523,6077,5785,5718,5591,5858,5920,5108,5090,5607,4992,5659,5330,6022,6063,6042,5750,6060,6118,5502,5090,5395,4866,5743,5960,6262,6169,6073,5999,6132,6130,5418,5288,5855,4840,6460,6404,6816,7076,6488,6468,6317,6518,5987,5285,5889,5165,6093,6047,6700,6516,6454,6204,5881,5949,5653,5238,5835,5317,5928,5767,6493,5741,6079,5815,5914,5723,5142,5153,5677,4895,5444,5565,5773,5669,5898,5561,5479,5576,5173,4956,5368,4827,5221,5296,5757,5729,5502,5350,5567,5309,4751,4680,4817,4247,4930,5225,5586,5464,5542,5259,5159,5151,4936,4812,4744,4449,5151,4975,5522,5062,5132,5261,5135,5053,4738,4737,4948,4439,4957,4740,5239,5104,5345,5083,4998,5269,4358,4670,4785,4547,4866,4850,5294,4760,4771,4881,5008,5251,4535,4688,4888,4444,4611,4808,5195,4835,4847,4726,5007,5033,4192,4630,4825,4484,4499,3806,4417,4164,4740,4602,4329,4533,4016,4085
