series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Ohio,11734,11116,12964,12493,13417,12752,14351,13992,13476,14439,12340,16574,12144,11760,14907,15158,15151,15146,15999,14981,15107,16661,16656,17327,12678,11977,14432,15717,15622,16159,16936,16729,18053,16147,16915,15903,11714,11644,15881,15715,15508,15705,16649,18443,16335,14898,13518,11735,13366,13467,15542,15926,17850,16582,17231,16782,17096,16096,14197,12907,13863,12320,14762,15701,16965,17011,17750,17350,16849,16066,14490,13229,15203,13429,15731,16798,17501,17294,18301,17485,15799,16325,14217,13991,14150,11958,16593,15960,19519,18083,18517,17934,17846,16918,14160,14255,14397,12755,14989,17027,17620,17685,18739,18379,18246,16689,14635,14036,13665,12993,16750,16732,17567,16860,16678,17059,15696,15017,13693,12489,13318,11375,15287,15991,17355,16668,17358,16670,15891,15557,13594,11563,12766,10893,13982,14647,16384,16032,17050,15795,14695,14161,13242,12967,12923,11834,15187,14342,16329,15051,16598,15779,14426,13486,12275,11795,12443,10535,12798,13874,15646,14400,14516,14384,13826,12859,11305,10827,10596,9419,11634,12728,14474,13835,13715,14377,13437,12860,11094,10914,10870,9383,12750,13388,15540,14284,15217,14953,14159,12982,10873,9955,12081,11132,13387,13040,14732,14487,14884,14666,14157,13832,12554,11359,13293,11601,12705,14549,15171,15185,15657,14834,14654,14660,12995,11989,12593,11888,13336,13941,16184,14612,15781,15707,15139,14289,12456,12758,12446,11612,13527,14203,15712,14871,15741,15556,15726,14357,12966,13337,13314,12260,13112,11944,14904,16269,16686,16192,14272,14127,12792,12269
Ohio Clearances,5107,4834,6413,5061,6204,5467,6147,6539,6336,6865,5159,6795,4867,5090,7962,7249,7291,6934,7074,8034,6057,6187,6161,4861,4793,5194,6155,7425,5639,7542,6996,7467,6578,6845,5103,5048,4519,4167,5190,5688,5911,5624,5752,5762,5887,5829,5056,4916,4849,5257,6251,6588,7081,6809,7192,6978,7599,7639,6374,5728,5445,5248,6117,6507,6701,7211,6857,7495,6963,6539,5883,5952,5176,5495,6318,6401,6832,6536,6985,6816,6140,6673,5693,5489,5125,4727,6472,6166,7394,6963,7031,6977,6705,6876,5737,5709,6175,5522,6166,6684,7067,6874,7379,7329,7235,6749,5800,5585,5909,5353,6722,6583,6946,6735,6790,6749,6339,6315,5728,5171,5706,4999,6254,6429,6951,6601,6716,6613,6329,6154,5355,4856,5453,4969,5775,6016,6697,6514,6818,6400,6001,5668,5307,5328,5414,4969,5994,5890,6615,6029,6485,6377,5694,5459,4904,4752,5110,4406,5254,5485,5946,5365,5485,5195,4762,4546,3873,3862,4057,3769,4390,4644,5183,4915,4901,5035,4791,4634,4028,4026,4239,3788,4602,4527,5166,4800,4996,4928,4698,4582,3951,3750,4081,3824,4480,4410,4857,4954,4760,4963,4535,4444,4082,3801,4382,4025,4322,4769,4915,17789,5049,4667,4569,4701,4318,4001,4264,4084,4491,4569,5193,4597,5137,5069,4888,4779,4229,4350,4346,3997,4747,4776,4898,4779,5129,5027,5217,4656,4293,4423,4638,4121,4495,4052,4670,4761,4944,4919,4422,4300,3857,3946
