series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Nebraska,1734,1524,1811,1830,1945,1906,2031,1938,1972,1874,1590,1442,1620,1372,1819,1854,1847,1831,1922,1886,1905,1816,1611,1629,1646,1527,1697,1759,1914,1954,2056,2031,2177,1872,1663,1580,1674,1428,1940,1907,2069,1874,1904,2042,1839,1929,1655,1459,1605,1520,1887,1744,1979,1851,1923,1953,1959,2004,1668,1628,1564,1555,1852,2031,2067,1865,1945,1951,2060,2024,1738,1603,1806,1459,1731,1916,2065,1963,2023,1721,1869,1977,1623,1596,1685,1462,1955,2016,2191,2070,2058,1950,1986,1922,1707,1553,1666,1587,1837,1756,2009,1987,2071,2019,2185,1919,1832,1580,1654,1483,1862,1903,2124,1987,2065,1925,2009,1869,1794,1446,1649,1546,1760,1855,2019,1913,1988,2066,1992,1991,1746,1493,1655,1456,1697,1752,2009,1885,1983,1866,1713,1807,1647,1554,1633,1469,1745,1778,1961,1796,1958,1838,1954,1690,1666,1474,1621,1397,1668,1766,1875,1766,1819,1844,1933,1788,1678,1457,1517,1361,1605,1690,1917,1794,1879,1785,1785,1770,1554,1520,1643,1396,1698,1782,1853,1853,1857,2005,2061,1843,1748,1738,1728,1589,1859,1927,2111,2060,2144,2151,2203,2173,1759,1725,1875,1718,1905,2000,2191,1970,2078,2141,1764,2142,1574,1668,1804,1638,1911,1957,2338,2110,2166,2140,2149,2161,1836,1809,1847,1603,1932,2025,2192,2208,2232,2205,2255,1990,1958,1872,1815,1974,1888,1791,2226,2189,2280,2351,2075,1686,1536,1857
Nebraska Clearances,1016,1274,1342,1274,1262,1312,1423,1447,1349,1232,1213,1059,1253,1099,1350,1445,1495,1328,1322,1469,1383,1314,1183,1120,1174,1211,1170,1280,1309,1347,1454,1345,1425,1396,1205,1200,1231,1026,1374,1307,1441,1314,1333,1247,1364,1327,1334,1060,1275,1003,1392,1231,1346,1294,1336,1233,1426,1284,1126,1134,982,1038,1240,1342,1299,1286,1268,1283,1323,1291,1116,1128,1215,938,1243,1188,1327,1384,1336,1234,1273,1268,1056,1014,1182,973,1197,1338,1518,1323,1250,1256,1228,1227,1140,989,1108,1072,1128,1092,1193,1182,1300,1199,1270,1338,1115,1155,1078,948,1232,1251,1309,1297,1384,1287,1338,1136,1163,998,1048,985,1172,1199,1235,1352,1258,1307,1329,1200,1172,939,1050,886,1125,1085,1317,1249,1259,1202,1077,1124,1067,1034,1062,939,1065,1132,1192,1136,1145,1223,1184,1068,1022,952,1065,887,1052,1187,1132,1174,1172,1113,1180,1082,1074,976,990,863,916,1089,1177,1140,1256,1112,1101,1190,950,937,997,845,1024,1012,965,999,1084,1053,1238,1045,960,1227,964,1062,1105,1175,1215,1287,1327,1669,1412,1409,1240,1235,1236,1110,1182,1158,1408,1283,1582,1570,1129,1364,1135,1110,1213,1120,1343,1312,1400,1314,1447,1455,1327,1546,1315,1112,1247,1019,1235,1286,1304,1336,1290,1419,1371,1228,1231,1219,1193,1254,1317,1134,1312,1316,1341,1376,1255,1063,1005,1141
