series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Arkansas,2488,2599,2905,3011,3287,2974,3208,3240,3014,2879,2394,2339,2705,2589,2934,3142,2943,2820,2978,2939,2905,2585,2398,2245,2540,2122,2751,2984,3063,2962,3244,3380,3512,3006,2675,2730,2755,2544,3304,3410,3566,3310,3547,3336,3492,3490,3013,2984,3466,3291,3892,4111,4345,4010,4425,4270,4208,4308,3646,3618,4132,3689,4253,4580,5075,4740,4947,4876,4561,4569,4149,3978,4242,3899,4907,5118,5498,4832,5248,5012,4991,4861,4345,4450,4414,4023,5192,5107,6014,5480,5544,5409,5143,4908,4395,4181,4591,4204,4967,5067,5798,5325,5730,5495,5523,5422,4547,4321,4776,4354,5576,5808,5868,5458,5435,5500,5264,5035,4957,4405,4440,4192,5309,5915,5941,5275,5475,5638,5497,5375,4692,4412,4627,3991,5175,5787,6002,5817,5533,5579,5422,5333,4680,4592,4773,4477,5356,5524,5687,5015,5449,5294,5324,5089,4591,4528,4582,3875,4623,4961,5421,5010,5140,5089,5175,5014,4184,3972,4157,3682,4417,4836,5180,4670,4939,4942,4925,4719,4060,4037,4624,3791,4705,4901,5506,5054,5320,5240,5357,4733,4303,4481,4684,4332,5285,5254,5690,5427,5367,5172,5317,5283,4719,4557,5010,4413,4817,5291,5573,5333,5338,5261,5150,5119,4773,4472,4734,4461,5212,5407,5899,5359,5381,5565,5445,5489,4785,4635,5049,4384,5001,5615,5784,5295,5392,5638,5593,5285,4774,4905,4952,4651,5172,4937,6370,6016,5949,5874,5541,5725,5238,4873
Arkansas Clearances,1474,1403,1550,1444,1746,1765,1813,1734,1632,1562,1493,1188,1615,1422,1752,1719,1826,1370,1506,1602,1479,1503,1306,1323,1509,1182,1460,1591,1509,1607,1747,1555,1675,1699,1287,1502,1499,1242,1623,1658,1628,1762,1758,1541,1824,1663,1344,1440,1435,1721,1913,1941,2117,2117,1974,2196,1974,2236,1890,1982,1806,1772,2020,2316,2441,2465,2411,2620,2262,2278,2127,2260,1835,1946,2371,2430,2814,2463,2576,2478,2307,2357,2058,1963,2146,1915,2366,2436,2762,2618,2423,2554,2383,2334,2033,1912,2059,1993,2238,2355,2583,2384,2515,2473,2617,2311,2027,1861,1907,1675,2039,2156,2183,2229,2181,2066,2031,2133,2014,1656,1759,1718,1925,2099,2177,2008,2196,2196,2084,2121,1956,1935,2010,1632,2024,2119,2140,2015,2154,2100,2131,1884,1871,1957,1837,1914,2300,2199,2290,2070,2355,2205,2192,2157,1828,1788,1956,1626,1850,1891,2169,1889,1997,1950,1949,1913,1574,1635,1635,1441,1688,1894,1993,1709,2062,1914,2035,1944,1616,1610,1952,1674,1918,1883,1892,1825,1890,1852,1810,1737,1512,1498,1841,1715,1856,1930,1996,1955,2033,1876,1930,1840,1659,1659,1751,1609,1725,1830,1965,1919,1977,1888,1867,1876,1742,1540,1847,1759,2014,2056,2158,2026,2071,2025,1957,2122,1843,1660,1995,1658,1903,2138,2214,1902,2000,2263,2131,2079,1802,1822,2005,1883,2056,1917,2299,2121,2077,2194,1948,2028,1880,1572
