series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Missouri,6073,5841,6583,6319,7113,7103,6650,7489,7350,7011,5870,5182,6542,5904,7198,7671,7489,7130,7586,7015,7458,7227,6574,5597,6789,6142,7135,7271,7607,8150,8255,7850,9176,8032,6522,6629,6722,6220,7601,7690,8123,7809,7914,7778,7935,7835,6529,7195,6067,6452,7346,7907,8205,7503,8266,7837,8402,8199,7814,7375,7061,6827,7539,7958,8506,8242,8541,8533,8873,8264,7326,7357,7842,6701,7822,8415,8852,8378,8966,8695,8363,8502,7175,7178,7015,6469,8261,7960,9266,8285,8785,8571,8614,8439,7266,7212,7024,6132,7589,7808,8366,8127,8221,8452,8236,8139,7084,6468,6628,6358,7718,8099,8462,8027,8070,8310,8145,7126,7200,6497,6549,5839,7322,7888,8302,7979,8144,8027,7818,7916,6895,6510,6377,5726,7128,7705,8167,8018,8324,8022,7619,7740,6796,6611,6646,6086,7725,7472,8230,7693,8291,8091,7716,7101,6544,6364,6845,5778,6591,7148,8060,7711,7470,7606,7222,6931,6288,6050,6165,5339,6686,7198,7717,7118,7409,7542,7495,7533,6476,6720,6739,5496,7009,7125,7990,7704,8000,7964,7868,7607,7239,6971,7075,6298,7431,7664,8265,8144,8134,7971,7724,7656,6966,6638,6996,6345,7177,7204,8102,7740,7842,7841,7946,7589,6932,6636,6663,5868,6859,7070,7903,7491,7633,7792,7732,7486,6265,6779,6657,5785,6744,7249,8122,7564,7931,7679,7720,7052,6606,6505,6902,6103,6944,6465,8270,8940,8654,8049,7439,7308,7035,6428
Missouri Clearances,3628,3718,3928,3670,3907,3851,3835,4030,3897,3890,3262,2906,3923,3557,4286,4545,4371,4145,4432,4143,4182,4366,3951,3330,4313,4075,4905,4794,4887,5039,5127,4958,5507,5099,4298,4455,4247,3986,4714,4755,4826,4688,4681,4454,4921,4741,3855,4117,3630,3781,4243,4810,4687,4380,4665,4601,5401,5376,4481,4740,4242,4005,4722,5288,5175,4927,5028,5223,5496,4923,4390,4579,4914,4285,4662,5019,5270,4920,5178,5202,5033,5043,4313,4286,4176,4086,4911,4705,5157,4477,4770,4624,4742,4705,4030,4039,4201,3730,4455,4820,5017,4706,4782,4874,4732,4866,3857,3916,3770,3550,4251,4246,4587,4379,4495,4607,4469,4078,3792,3771,3937,3748,4400,4726,4851,4555,4662,4768,4675,4717,4358,3704,4102,3656,4609,4623,4877,4885,4772,4723,4414,4392,3952,3958,4102,3720,4489,4452,4814,4366,4733,4717,4528,4315,3901,3613,3945,3494,4033,4104,4644,4338,4246,4339,4148,4131,3567,3478,3640,3268,3963,4149,4328,3901,4160,4005,4150,4107,3456,3374,3739,3229,3831,3929,4122,4018,4102,4181,4110,4279,3942,3768,4052,3697,4323,4228,4400,4279,4119,3999,4128,3909,3555,3571,3693,3488,3868,3765,4106,3884,3820,3784,3918,3713,3402,3239,3473,3201,3643,3649,4035,3646,3782,3951,3774,3658,3198,3413,3489,3135,3514,3591,3938,3700,3911,3740,3811,3488,3281,3373,3368,3010,3400,2829,3558,3400,3724,3504,3033,3048,2775,2680
