series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Georgia,9174,8714,10524,9972,11322,10223,10714,10004,9677,10135,8646,8583,9214,8565,10025,10065,10619,10071,10669,10492,10528,10482,9632,8926,9639,8126,9921,10298,10840,10097,10406,10844,11385,10399,9188,8961,9567,8754,10479,10670,10888,10287,10374,11133,10626,10582,9494,9197,8994,8298,10425,9923,10688,9364,9955,9766,8742,9942,8474,11303,10332,9035,10817,10857,11653,10975,11236,11759,11995,11375,10091,9989,10465,9177,10543,11366,11798,11072,11674,11799,11505,11129,10177,10189,10618,9689,12154,11828,12978,12465,12257,12944,12225,12333,10938,11119,10954,9436,12044,11756,13352,12470,13053,13139,13043,12279,10974,10690,10910,9770,11851,11856,12980,12636,12276,12437,11935,12560,11093,10587,10500,9476,11788,12254,12978,12112,11997,12664,12666,12245,10884,10231,10707,9913,11840,12158,13061,11712,12472,12497,12073,11780,11247,11423,11134,10285,12825,12962,13695,12732,12926,13293,12750,12519,11068,11223,11651,9694,11490,11588,12911,12173,12198,12510,12141,12487,11699,11227,11064,9956,12523,12658,12996,12321,12740,13239,13214,11895,10471,10875,11168,8908,11227,11243,12353,11275,11881,11786,12012,11475,10278,11128,11493,10390,12348,11569,12734,11540,12077,12164,11775,11841,10689,10948,9593,8422,10141,10099,10126,9884,10409,9640,9642,10052,8726,8185,10427,9716,9777,10150,11439,10455,11333,11325,10760,10897,9885,10131,9835,9463,10902,10910,11380,9685,8592,9749,8546,5849,5435,5511,6818,6604,7821,6636,9019,9064,9154,9403,9035,10172,9728,9407
Georgia Clearances,4217,4181,5009,4664,5676,5008,5242,4668,4726,4779,3890,4498,4102,3676,4518,4287,4720,4366,4676,4829,4857,4831,4315,3869,4520,3411,4142,4613,4586,4640,4105,4154,4597,4265,3587,3102,4051,3559,4116,4024,4220,3908,4089,4326,4277,4054,3588,3648,3776,3609,4356,4064,4201,3744,3785,3564,3183,3832,3219,3473,4426,4026,4727,4545,4583,4542,4619,4724,5059,4687,4308,4287,4466,4277,4487,4852,4961,5468,4710,4876,5034,4698,4216,3984,4424,4137,5227,4873,5332,4828,4430,5357,4969,5111,4617,4578,4511,4035,5167,4922,5470,5133,5434,5593,5693,5548,4542,4448,5001,3784,4404,4155,4677,4275,4146,4269,4310,4672,4109,3770,4493,4109,4750,4861,4966,4952,4846,5366,5076,5080,4651,4533,4932,4783,5622,5601,6075,5297,5494,5871,5706,5716,5058,5297,5780,5550,6687,6550,6965,6312,6133,6439,6012,6189,5177,5437,5678,4935,5743,5587,6146,5674,5534,5687,5797,5923,5341,5197,4970,4739,5999,5911,6079,5615,5212,5881,5384,5274,4813,4955,4928,4306,5346,5123,5717,5054,5133,4958,5173,4737,4300,4775,4545,4600,5286,4866,5358,5037,4904,5112,4866,4944,4500,4408,4328,3972,4473,4526,4831,4418,4444,4770,4512,4517,4251,4131,4927,4871,4158,4402,4874,4395,4739,4696,4781,5026,4416,4295,4351,4033,4990,4633,4662,3655,3534,3958,3105,2071,2096,1983,2539,2543,2485,2085,2786,2651,2762,2689,2780,2849,2844,2923
