series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Alaska,880,818,944,995,955,898,1070,986,853,929,853,922,976,819,1022,950,1088,1162,1135,1118,1142,988,891,1439,940,884,944,957,1094,1031,1095,1133,1011,1064,1111,1481,1080,948,1137,1112,1086,1133,1186,1092,961,1079,995,1370,996,1013,936,1025,1160,1060,1182,1249,998,1005,783,1301,997,823,970,1038,1174,1074,1253,1080,1159,1104,927,1492,1111,885,955,1068,1241,1104,1267,1187,1225,1055,886,1487,1100,938,1046,1072,1235,1162,1257,1254,1175,1041,1059,1431,1093,1021,1136,1079,1224,1179,1200,1204,1146,1047,1049,1429,1084,1007,1129,1186,1271,1161,1281,1264,1185,1147,1054,1296,1197,971,1168,1252,1323,1311,1435,1365,1265,1254,1100,1149,1198,1034,1150,1281,1311,1241,1359,1254,1262,1206,1066,1086,1071,1025,1125,1247,1197,1317,1296,1192,1075,1065,1073,1126,1249,979,1111,1043,1200,1246,1187,1248,1107,1141,935,1026,1199,953,1031,1069,1305,1240,1252,1320,1307,1094,1123,1058,1240,977,1252,1318,1395,1406,1357,1394,1298,1376,1202,1214,1364,1255,1295,1340,1421,1321,1458,1494,1427,1234,1253,1331,1360,1188,1244,1337,1371,1377,1510,1413,1436,1336,1307,1515,1409,1140,1422,1292,1417,1386,1544,1501,1574,1567,1373,1371,1450,1179,1396,1330,1486,1500,1591,1684,1472,1427,1289,1357,1246,1130,1198,1265,1376,1429,1545,1533,1270,1258,1169,1180
Alaska Clearances,604,567,644,706,718,636,687,685,559,671,651,638,733,588,756,710,792,773,835,731,765,797,642,1097,713,615,719,698,723,774,771,742,772,692,700,1147,710,661,784,744,755,815,810,731,703,753,727,1036,742,748,701,662,788,734,738,840,749,728,546,949,644,536,688,711,769,646,818,690,780,777,697,1123,789,671,644,761,766,781,865,824,786,701,656,979,824,697,772,736,766,837,776,781,737,810,680,836,769,647,749,745,772,751,739,760,696,780,673,800,693,663,719,691,728,710,756,743,731,681,676,832,705,642,745,763,777,787,816,778,709,708,701,704,725,644,707,799,789,773,804,759,702,729,666,648,657,652,724,741,680,800,751,650,606,622,685,696,799,618,708,644,823,774,701,775,683,732,587,651,729,598,633,604,774,736,792,810,736,695,645,595,726,577,706,721,745,741,753,803,708,776,634,705,758,648,699,665,732,794,760,720,688,665,702,732,738,640,712,763,755,734,782,769,745,672,713,763,798,685,769,690,798,813,855,829,886,810,828,858,816,718,863,808,868,849,949,966,846,772,741,804,774,665,718,815,844,790,831,796,691,765,661,721
