series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
West Virginia,1995,2032,2304,2274,2400,2262,2450,2085,2181,2033,1703,1638,1986,1769,2278,2395,2377,2227,2137,2084,1947,1646,1535,1125,1425,1384,1939,1952,2038,2112,2013,2072,2050,1895,1618,1399,1490,1342,1755,1720,1737,1737,1660,1850,1774,1717,1469,1269,1709,1715,2029,1934,2176,2175,2267,2146,2038,2118,1834,1716,1934,1737,1952,2166,2258,2375,2401,2272,2298,2163,1810,1864,2222,1879,2132,2379,2358,2501,2633,2333,2271,2145,2031,2054,1998,1670,2241,2232,2544,2534,2304,2438,2393,2426,1937,1820,1884,1836,2160,2229,2198,2233,2298,2242,2221,2245,1901,1906,1946,1803,2170,2195,2322,2207,2254,2433,2229,2171,1941,1835,1686,1483,1876,1720,1351,2106,2081,2061,1923,1999,1428,1090,1214,667,1351,1835,1373,1510,1980,1908,1826,1886,1695,1574,1669,1589,1831,1805,2087,1783,1946,1877,1686,1616,1374,1379,1358,926,661,939,1988,1772,1700,1646,1608,1560,1369,1336,1352,1324,1566,1493,1695,1502,1316,1127,1339,1376,1256,1224,1295,966,1296,1432,1671,1590,1648,1633,1495,1431,1215,1417,1318,1210,1744,1577,1701,1679,1675,1701,1540,1432,1302,1299,1520,1304,1343,1518,1545,1461,1453,1612,1576,1440,1280,1196,1210,1126,1259,1266,1385,1158,1075,1245,1348,1075,1012,1153,1103,1095,1266,1277,1381,1278,1390,1305,1286,1019,1049,1260,1358,1297,1235,1036,1390,1277,1530,1570,1401,1302,1264,1183
West Virginia Clearances,838,892,1010,1013,1059,1030,1076,964,972,994,798,810,808,794,1064,1049,1097,1092,964,935,909,800,766,570,622,595,899,852,885,904,889,938,935,893,677,668,618,619,766,750,708,805,790,799,812,742,666,648,691,755,992,931,982,1016,1009,947,975,1011,813,806,825,772,922,970,1114,1173,1127,1098,1054,1004,818,877,888,896,1020,1057,1090,1130,1203,1215,1079,1052,988,1070,929,772,862,830,1009,875,873,963,928,866,709,787,943,872,1112,1114,1070,1117,1161,1130,1171,1175,976,978,1046,916,1160,1147,1125,1129,1049,1162,1065,1012,948,960,978,719,1018,908,618,1058,1111,1104,1008,1015,728,652,731,355,694,1038,814,832,1062,1050,976,945,877,936,957,899,1019,999,1024,965,1009,986,908,854,723,714,816,582,398,408,1086,887,941,877,907,878,792,790,786,757,914,875,930,760,704,561,718,795,689,741,731,613,770,849,896,933,981,905,861,829,726,816,789,732,921,869,906,900,888,925,823,723,680,727,822,735,720,789,803,749,758,787,771,760,615,618,542,540,655,602,677,519,425,564,585,464,470,516,489,463,534,586,670,559,646,635,536,400,420,549,608,564,526,451,670,629,653,631,577,530,471,472
