series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Louisiana,6771,6708,7234,7133,7787,6918,7026,6870,6281,6663,5860,6094,7020,7151,7754,8400,8464,7550,8432,7999,8194,8227,7162,7313,6953,6583,7779,8117,7924,7498,7953,8566,7991,7140,6333,6851,6836,6320,8020,8052,8318,7701,7620,7579,7960,7715,7163,6799,7364,6725,7816,7938,8477,7424,8310,8236,8341,7968,7130,7213,7504,6879,7804,7331,7681,7241,7096,6946,6243,6154,5600,6074,7458,6723,7933,8355,8674,8167,8009,8028,8000,7986,6746,7063,7117,7385,8611,8298,8774,8101,8019,8139,8360,7786,7222,6886,6792,6867,7862,7970,8201,7242,7616,7121,7498,7320,6278,6313,7112,6913,7762,8001,8590,7655,7590,7545,7746,6944,6736,6265,6747,6005,7251,7828,7909,7114,7272,7415,7550,7352,6347,6170,6232,6047,7491,7841,8019,7009,7157,7610,7276,7068,6452,6370,5906,5337,6373,6396,6766,5907,6288,6036,5980,6123,5476,14052,6369,5836,6686,7008,7371,6723,6845,6867,6850,6582,5844,5878,5909,5692,6836,7154,7007,6600,6693,6915,6780,6862,6138,6323,6482,5654,7059,7105,7410,6838,7146,7423,7099,7102,6522,6891,7022,6369,7285,7545,7910,7121,7082,6860,6869,7202,6622,6735,6935,6530,7007,7303,7224,6764,6901,7081,6992,7119,6701,6356,6277,6449,7180,7082,7806,6930,7128,7124,7013,6829,5949,6255,6414,6139,6675,7023,7483,6572,6966,7002,6954,6349,6168,5831,6137,6179,6436,5559,6752,7023,6696,7137,5843,6583,6269,5830
Louisiana Clearances,3392,3342,3643,3553,3876,3333,3583,3506,3121,3313,2838,2936,3962,4195,4190,4819,4825,4105,4820,4711,4498,4504,3846,3822,4139,3698,4427,4713,4264,4108,4393,4880,4432,4291,3483,3833,4089,3631,4381,4573,4565,4425,4440,4136,4488,4340,3725,3603,4261,3996,4400,4601,4891,4074,5727,4740,4766,5128,3939,4097,4206,3917,4535,3920,4265,3890,3875,3754,3433,3357,3243,3228,4087,3877,4182,4272,4466,4103,4053,4407,4658,4480,3723,3719,3974,3757,4148,4356,4367,4100,3912,4060,3952,3846,3404,3343,3473,3532,4050,3945,3905,3606,3755,3560,3777,3609,3150,3296,3350,3380,3845,3910,4036,3807,4003,3635,3926,3468,3393,3312,3591,3075,3666,4157,3844,3473,3342,3626,3788,3661,3084,2988,3057,2997,3793,3766,3779,3337,3355,3644,3548,3566,3159,2899,2808,2627,2924,2919,3137,2674,2809,2766,2949,2966,2623,2493,3277,3148,3472,3700,3812,3388,3506,3436,3439,3373,2887,2910,2988,2936,3478,3452,3415,3266,3388,3421,3261,3429,2852,2790,3218,2857,3393,3373,3366,3165,3277,3341,3395,3476,3129,3173,3343,3108,3321,3576,3653,3127,3265,3071,3069,3109,2799,2842,2971,2857,3354,3064,3139,2994,2923,3207,3230,3236,2965,2803,2808,3079,3366,3188,3424,3005,3262,3137,3097,2983,2719,2885,3061,2975,3244,3178,3339,2868,2781,2873,2970,2801,2532,2449,2760,2695,2761,2252,2812,3023,2677,2912,2634,2725,2617,2455
