series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Colorado,3075,2845,2694,2867,3097,2958,3152,3046,3015,3023,2259,7394,2585,2452,3044,3009,3185,3314,3413,3236,3529,3185,2740,6642,2776,2572,2802,3030,3256,3144,3290,3448,3262,2888,2610,8916,3271,2663,3245,2989,3244,2889,3347,3296,3048,3263,2739,6482,3136,2929,3164,3051,3369,3167,3350,3383,3248,3275,2868,6675,3495,3191,3638,3590,3793,3765,4015,3945,4213,3828,3410,5035,3884,3262,3854,3930,4050,4040,3930,3940,3970,3900,3450,5022,3179,3104,3725,3692,4114,3973,3985,3814,3956,3679,3203,4586,3224,3260,3795,3639,3742,3639,3849,3791,3951,3635,3632,5066,3682,3167,3703,3593,3825,3901,3891,4024,3694,3357,3388,4556,3622,2926,3791,3473,3792,3896,4014,4075,4043,3837,3282,3567,3540,2942,3755,3649,3824,3895,4043,3999,3968,3598,3284,3824,3726,3242,3780,3888,3944,3863,4204,4099,3942,3713,3415,3428,3654,3170,3641,3613,4090,4091,4203,4351,4157,3955,3911,3682,4078,3404,3902,3935,4407,4193,4604,4506,4420,4151,3842,3682,4173,3578,4493,4311,4593,4518,4878,4939,4635,4581,4145,4079,4417,4183,4496,4467,4801,4991,5067,4919,4902,4927,4260,4248,5114,4343,4836,5166,5437,5277,5581,5308,5329,5042,4862,4714,5351,4575,5225,5251,5633,5468,5741,5700,5898,5377,5164,5145,5063,4607,4953,5406,5390,5399,5718,6103,5941,5276,5196,4910,5487,4893,4966,4665,5812,5779,6201,6518,5789,5520,5039,5039
Colorado Clearances,1959,1829,1758,1855,2007,1898,2005,1952,1825,1952,1486,3225,1469,1438,1793,1774,1816,1836,1946,1929,2023,1831,1625,3185,1627,1546,1688,1741,1795,1847,1989,1937,1857,1706,1631,4165,1864,1635,2009,1842,1928,1833,1940,1923,1843,1918,1615,3374,1795,1755,1962,1737,2008,2027,1949,2063,1891,1934,1722,3271,1787,1804,2145,2119,2205,2273,2290,2330,2542,2259,2134,3087,2041,1939,2413,2288,2387,2453,2256,2290,2322,2221,2115,2903,1693,1752,2165,2070,2317,2319,2269,2315,2445,2264,1959,2678,2035,2156,2224,2172,2348,2361,2455,2310,2472,2277,2256,2404,2320,2033,2332,2247,2476,2553,2377,2451,2306,2092,2147,2322,2335,1920,2487,2254,2311,2401,2448,2454,2546,2377,2052,2308,2255,1921,2415,2270,2384,2469,2504,2469,2423,2246,2013,2452,2255,2091,2218,2224,2379,2205,2448,2461,2365,2257,2124,2067,2189,2072,2167,2143,2495,2433,2547,2708,2565,2582,2341,2312,2541,2178,2470,2528,2685,2653,2907,2808,2696,2652,2330,2322,2655,2213,2788,2628,2713,2775,2901,2958,2859,2777,2520,2478,2661,2558,2726,2706,2887,2918,2948,2987,2925,2947,2572,2639,2892,2574,2913,2950,3166,3092,3328,3240,3109,2934,2795,2995,3029,2763,3099,3007,3309,3170,3327,3508,3357,3095,2963,3093,3107,2801,3010,3213,3083,3092,3233,3419,3246,3016,2968,2822,3065,2948,3043,2828,3296,3071,3210,3456,2934,2954,2650,2783
