series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Michigan,13964,12823,15443,14598,16054,15585,16853,15797,14910,15441,13402,12172,13555,12133,15189,14948,15914,15912,16415,16171,15528,16071,14615,12711,14058,11430,14191,14935,15786,16269,17094,17272,17811,16108,13460,13114,13310,11615,13997,14328,15634,16235,16262,16084,14892,14570,13223,11809,12156,12088,14102,14130,15146,14864,15759,15032,14748,14533,12764,12297,14323,12670,15574,16980,17685,17881,17159,17744,16578,16590,14057,13352,15093,13038,15805,15812,17241,16797,17646,17042,16012,16605,14466,13658,14330,11989,15802,15927,18301,17022,17052,16417,16149,16131,13977,12916,13784,12069,14708,15830,16341,15974,17299,16516,15910,15266,13126,11373,12900,11956,14864,15020,16695,16387,16479,16640,15842,14950,14224,12640,14003,11908,15282,15273,17006,16278,16898,16319,14720,15197,13354,11551,12605,10725,13607,13583,15283,15066,16147,15137,13920,14042,13022,12034,12648,11563,14532,13824,15909,15046,16310,15158,14210,13193,12375,11784,12313,10658,13001,12923,15385,14817,14881,14615,13501,12704,11583,10264,10816,10135,12345,12579,14071,13943,14176,14341,13094,12901,11360,11307,11632,9718,11954,12530,14199,13384,13983,14083,13341,12334,11354,11701,12248,11249,13183,13140,15151,14256,15277,14801,13470,13537,12275,11039,12014,10861,12278,13195,14423,14161,14744,13736,13153,13245,12008,11501,12131,10868,12827,12889,15141,14422,14793,14305,14160,13459,12341,12851,11862,11065,12866,13058,14665,14596,15122,14002,14117,13614,12488,12609,12903,11820,12313,10802,13148,14749,15678,15460,14005,13517,12777,11823
Michigan Clearances,4534,4242,4984,4690,5268,4982,5621,5411,4844,5094,4767,4385,4114,3877,4934,4939,4994,4969,5143,5103,4829,5087,4751,4368,4408,3872,4836,5273,5612,5607,5802,6034,6293,5769,4997,5174,4433,4199,4929,5194,6573,5769,5850,5623,5189,5177,4749,4504,3779,4063,4804,4616,5028,5015,5627,5401,5136,5128,4704,4685,4207,4048,4917,5222,5383,5643,5458,5719,5191,5371,4793,4780,4054,3841,4762,4684,5190,5111,5337,5479,4998,5136,4321,4404,3760,3758,4706,4530,5352,5133,5218,5097,4659,5058,4268,4279,4506,4060,4618,4863,4795,5000,5338,5155,4853,4726,5077,3887,4255,3959,4764,4779,5207,5162,5286,5263,4917,4620,4589,4654,5011,4138,5172,5086,5455,5378,5453,5381,4864,4971,4442,4212,4635,3927,4835,4593,5076,5168,5430,5201,4637,4765,4407,4166,4576,4122,4616,4687,5462,5085,5373,5069,4829,4467,4324,4230,4423,3965,4637,4478,5170,4958,5187,4980,4676,4702,4158,3885,3741,4151,4730,4529,4921,4836,4926,4856,4405,4409,3992,3938,4214,3702,4159,4274,4817,4819,4958,4872,4575,4214,3937,3965,4226,4183,4782,4999,5430,5421,5459,5661,5177,5071,4765,4417,4667,4191,4754,4886,5391,5484,5568,5645,5174,5521,5017,4973,5200,4582,5390,5335,6081,5912,6179,6054,5754,5688,5331,5348,5908,5343,5509,5817,6523,6185,6513,6150,5944,5890,5772,5748,6109,5514,5490,4784,5621,5796,6151,6601,6021,5877,5258,5144
