series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Maryland,9188,9401,10197,9877,10976,9837,10474,10297,10436,10620,9073,8553,9875,8158,9721,9719,10643,10143,10176,9557,10341,10621,9291,8875,8990,7993,8693,9555,10311,10087,10936,9835,10365,10806,8673,8519,8800,7093,9338,9172,9654,9575,9889,9335,8996,9858,8356,7356,8176,7613,9273,8476,9788,8932,8993,8998,9076,8956,8174,8180,7864,7333,8960,9281,9616,9494,9476,9021,9499,8988,8507,7771,8620,7555,9078,8581,9143,8886,8969,9077,8844,9137,8168,8267,7928,6605,8185,8049,9163,8604,8559,8386,8699,8563,7802,7677,7882,6661,7863,8292,8770,8162,8304,8307,8435,8294,7534,7264,6873,6455,7903,7615,8582,8447,8071,7579,8060,7992,7526,7195,7205,5557,7759,8010,8323,7917,8011,7979,8269,8216,7023,6668,6667,6339,7481,7296,8449,7465,7666,7439,7588,7416,6978,7019,6913,6421,7574,6914,7815,7417,7731,7436,7469,7400,6569,6893,6936,6220,6923,7183,7717,7275,7305,7379,7387,7224,6686,4781,6250,5569,6303,6809,7554,7110,6697,6671,7032,7197,5201,6284,6009,5359,6352,6560,7891,5723,5899,5734,5918,7337,6958,6696,6248,5703,6879,7267,8137,7200,6837,7122,7529,7373,6749,6932,7219,6638,7109,7488,7920,7504,7462,7157,7367,7703,6800,6984,6746,6155,6844,7287,7905,7190,7110,7144,7335,8138,7099,7130,6983,6393,7358,7357,7882,7481,7058,7060,7468,7241,6776,6289,6803,6315,6498,4873,5917,6497,6730,6571,5667,5906,5325,5939
Maryland Clearances,5442,5871,6030,5951,6453,5893,6196,5981,6154,5927,4554,4913,5663,4882,5866,5696,5953,5630,5960,5572,5939,5962,5258,4970,5361,4836,5223,5814,5882,5595,6114,6406,6106,6283,5455,5206,5607,4613,5956,5597,5749,5703,5843,5323,5400,5960,4962,4957,4901,4743,5825,5279,6041,5288,5210,5078,5420,5248,5192,4906,4786,4521,5514,5518,5881,5357,5691,5157,5936,5209,5076,4828,5652,4693,5771,5315,5700,5189,5628,5307,5370,5394,5945,4908,4766,4217,4971,4778,5457,5073,5180,5208,5261,5400,4673,4577,4916,4192,4547,4957,5157,4731,4744,4722,5282,4848,4495,4721,4336,3995,4802,4567,5196,5034,4962,4581,4975,4945,4704,4635,4795,3725,4779,4787,5125,4818,4958,4794,5102,5228,4303,4663,4196,4306,4846,4682,5148,4705,4822,4728,4890,4866,4251,4362,4291,3976,4749,4380,4546,4504,4899,4439,4395,4485,4152,4262,4262,3939,4360,4368,4612,4358,4612,4449,4369,4537,3964,2696,3885,3597,3978,4368,4633,4363,4074,3919,4196,4249,2664,3454,3537,3270,3707,3877,4329,2847,2905,2783,2962,4130,3851,3486,3499,3298,3890,4083,4560,3951,3621,3797,4525,4196,3789,3955,3828,3750,4026,3928,4251,3852,3730,3760,4045,4097,3727,4220,3887,3567,3911,3962,4135,3956,3886,3516,3857,4439,3774,3717,3912,3637,4139,4170,4153,3787,3631,3593,3980,3915,3677,3404,3785,3441,3544,2678,3026,3178,3527,3186,2278,2298,2093,2377
