series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Pennsylvania,10393,10616,11750,11148,12594,11510,12065,11683,11607,11811,10363,12073,10578,9354,11273,11532,12041,11574,11394,12022,11436,12450,11279,10477,10828,9587,11089,11787,12432,12193,12535,12482,12668,12074,10578,9915,10253,8668,11552,11430,12271,12162,12687,12363,11934,12090,10985,10367,10370,10469,11918,11522,12760,12139,12112,12410,12066,11994,11064,10530,10589,10017,11423,12226,12561,12229,12519,12722,12377,11740,10777,10400,11938,9678,11687,11764,13084,12168,12704,12277,11937,12826,11213,11148,11649,9679,11880,12028,13640,12550,12680,12046,12521,13159,10739,10287,11454,10002,11340,12403,11947,12429,12468,12525,12512,12437,10904,10604,10457,9234,11793,11749,12818,11925,12148,11825,11747,11161,10377,10074,10640,8666,11645,11809,12545,11885,12204,12180,12067,11728,10539,9610,10116,9217,11274,11480,12115,11914,12172,11774,11995,11309,10799,10500,10636,9918,11422,11189,12263,11518,11875,11913,11272,11181,9653,9729,10112,8918,9912,10770,11462,11119,10863,10926,10868,10814,9734,9058,9529,8042,9857,10060,11415,10705,10801,10715,10335,10661,9366,9629,9063,7977,9366,10262,11416,10462,10820,11268,10699,10815,9817,9978,9348,8922,10241,10248,10968,10713,10385,10610,10356,10565,10019,8957,9918,8987,9667,10177,10782,10717,10414,10192,10362,10797,9463,9208,9520,8979,9562,10022,10932,10163,10444,10020,10396,10880,9359,9597,9484,8335,9604,10417,10997,10240,3349,10410,10698,10850,9249,8669,8426,7734,7539,6202,7432,8037,8123,8504,7914,8355,7354,6759
Pennsylvania Clearances,5739,5901,6629,6162,6940,6432,6566,6034,6521,6425,5748,11111,6554,6023,6706,6857,7298,6721,6748,7066,6555,7101,6596,6145,6529,5883,6660,7089,7333,7462,7402,7279,7531,7188,6218,5794,6349,5389,6701,6654,7005,6981,7013,7029,7035,6923,6326,6031,6355,6207,6927,6858,7513,7098,7008,7131,7007,6638,6414,6433,6423,6053,6656,7276,7455,6943,7048,7320,7027,6680,5969,5887,7196,6025,6130,7361,7508,7030,7349,7211,6833,7173,6376,6331,6259,5291,6291,6237,7087,6585,6385,6309,6334,6861,5629,11158,6969,6117,6712,7372,7175,7413,7210,7200,7314,7122,6497,6245,6514,5618,6940,7046,7640,7169,7104,7028,6970,6751,6239,6160,6455,5350,7205,7086,7276,6865,6948,6986,6926,6719,6165,5729,6354,5841,7056,7255,7452,7526,7381,7270,7349,7054,6597,6374,6912,6511,7160,7028,7433,7116,7299,7229,6815,6944,6292,6045,6588,5997,6442,6917,7504,7128,7072,6900,6924,6917,6014,5786,6228,5300,6375,6500,7116,6757,6750,6584,6509,6646,6017,5892,5874,5525,6093,6622,6983,7425,7229,7028,6672,7203,6274,6246,6014,5829,6278,6352,6782,6587,6376,6332,6316,6034,5854,5144,5789,5444,5845,6152,6309,6460,6186,6188,6033,6240,5523,5419,5858,5203,5790,5728,6429,5726,6096,5981,5845,6174,5439,5639,5809,4996,5477,6033,6207,6038,2298,6057,6048,6002,5316,4858,4524,4135,3848,3102,3872,4021,4337,4321,3949,3969,3515,3342
