series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
South Carolina,9197,9167,10772,10292,11604,10219,10587,10501,10602,10209,8594,8442,9550,8565,10204,10056,10466,9744,9738,8759,8807,8396,7682,7423,9412,7850,8144,8256,8435,8452,8851,8703,8679,7961,6916,7073,9415,8163,10581,10469,11575,10049,10493,11307,10819,10767,9867,8960,9471,8825,10610,10476,11730,10393,10684,10880,11031,11091,9657,9184,10002,8406,10169,10725,11532,10451,11140,11118,11276,10972,9378,9090,9750,8608,10405,11016,11659,10382,11021,11018,11252,10639,9504,9613,9769,8986,11471,10944,12099,10907,11400,11126,11454,10821,9448,9454,9553,9011,10716,10752,11360,10612,10647,9910,10787,10281,9308,9196,8970,8219,9907,10198,10961,9678,10449,10460,10158,10396,8975,8344,8830,7718,9854,10191,10560,10075,9960,10025,9727,9994,8285,7737,8207,7548,9524,9827,10452,9411,9866,9673,9806,9195,8736,8508,8478,7725,9502,9034,10113,9359,9648,9188,9094,8940,7893,7756,8259,7044,8253,8655,9570,8712,8777,8876,8612,8571,7676,7349,7035,6889,8156,8522,9642,8607,8585,9031,8770,8830,7337,7447,7720,6467,8504,8236,9520,8604,8558,8686,8713,8466,7607,7720,7802,6993,8476,8420,9025,8546,8631,8522,8469,8039,7610,7505,8352,7316,8159,8526,9029,8092,8579,8166,8563,8134,7558,7001,7217,7491,8383,8359,9262,8379,8496,8627,8684,8516,7386,7814,7629,7237,8103,8235,9279,8402,8264,8413,9051,8569,7381,7895,8053,7248,7976,7206,8707,8851,8387,8303,7817,8177,7310,7107
South Carolina Clearances,3635,4179,5085,4908,5690,5331,5126,5162,5286,5285,4441,4351,3915,4064,4951,4578,4903,4491,4227,3910,3582,3255,2832,2809,3880,4036,4134,4254,4358,4108,4290,4596,4217,4193,3333,3442,3963,4155,5187,5251,5489,5134,5539,5667,5601,5458,5086,4841,3827,4131,5121,4828,5285,5183,4837,5506,5592,5157,4716,4587,4107,4144,4818,5143,5558,5246,5406,5848,5738,5763,5227,4705,4078,4268,5327,5289,5893,5456,5542,5544,5822,5550,4827,4998,4103,4073,5420,5175,5932,5410,5658,5347,5494,5253,4631,4488,4671,4692,5142,4838,4946,3974,4846,2783,3046,2890,2533,2878,2534,4458,5074,5316,5432,4971,5293,5213,4971,5359,4260,4222,4277,4336,5239,4941,5668,5303,5417,5459,5390,5269,4527,3780,3972,4143,4592,4519,5150,4902,5241,5120,5158,4607,4501,4425,4610,4169,4772,4618,5441,4953,4631,4550,4654,4617,4197,3973,4252,3952,4697,4511,5021,4372,4607,4764,4528,4641,4050,3911,3803,3727,4367,4485,4747,4571,4507,4716,4575,4678,3700,3746,4138,3278,4200,4172,4705,4303,4233,4313,4292,4236,3803,3823,3780,3527,3932,4057,4393,4264,4215,4259,4200,3949,3768,3773,4119,3826,4289,4135,4706,4251,4372,4172,4183,4167,3936,3639,3817,3716,4273,4402,4740,4238,4346,4450,4326,4544,3839,3883,4091,3821,4030,4145,4507,4195,4334,4055,4485,4174,3750,3927,4169,3661,4073,3670,4331,4435,4440,4281,3976,4032,3690,3612
