series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
Iowa,2257,2287,2576,2643,2887,2722,2897,2750,2814,2825,2127,2029,2236,2002,2571,2708,2779,2582,2879,2709,2595,2544,2361,2069,2384,2221,2480,2490,2821,2974,2886,2950,3211,2720,2342,2233,2246,1999,2643,2705,2888,2651,2810,2922,2634,2656,2323,2071,2191,2253,2633,2945,3094,2876,3028,2852,3039,2753,2496,2398,2447,2322,2676,2814,2943,3037,3103,2901,3076,2898,2401,2341,2880,2328,2776,3033,3112,2976,3032,2966,3059,2873,2668,2465,2569,2210,2678,3007,3322,3005,3185,3112,3146,3069,2682,2438,2621,2398,2843,2854,3102,2861,2964,3116,3023,2991,2516,2036,2522,2387,2826,2877,3056,2801,2817,2946,2875,2678,2636,2198,2421,2175,2907,2924,3110,2824,2932,2925,2815,2861,2429,2041,2392,2094,2602,2673,2778,2670,2791,2624,2689,2677,2404,2231,2321,2054,2689,2561,2804,2613,2755,2544,2407,2481,2208,1960,2257,1923,2247,2444,2759,2585,2644,2562,2578,2315,2212,2041,2040,1763,2303,2470,2652,2459,2527,2522,2597,2472,2278,2169,2252,2056,2423,2605,2741,2518,2561,2595,2701,2639,2333,2324,2291,2171,2442,2585,2724,2706,2754,2703,2853,2680,2298,2153,2461,2398,2433,2663,2790,2688,3039,2669,2811,2829,2422,2373,2330,2033,2542,2491,2388,2102,2099,1962,2038,1869,1593,1722,2353,2160,2488,2736,2934,2811,2767,2798,2908,2833,2591,2529,2660,2468,2501,2172,2740,3011,3167,3199,2737,2617,2365,2281
Iowa Clearances,1151,1255,1413,1421,1665,1489,1587,1512,1532,1580,1212,1153,1089,1063,1424,1472,1393,1339,1516,1417,1347,1352,1238,1176,1166,1185,1337,1324,1524,1514,1555,1562,1769,1499,1300,1299,1146,1072,1475,1562,1618,1424,1514,1499,1448,1509,1343,1134,1056,1141,1286,1412,1470,1381,1417,1333,1440,1361,1266,1192,1169,1296,1486,1439,1612,1538,1584,1553,1698,1660,1394,1358,1357,1239,1598,1697,1731,1630,1563,1554,1684,1612,1528,1424,1276,1282,1475,1626,1862,1627,1650,1732,1478,1593,1642,1350,1631,1396,1661,1680,1694,1540,1460,1753,1713,1768,1531,1275,1483,1453,1620,1660,1742,1652,1706,1723,1753,1603,1538,1353,1427,1375,1698,1708,1830,1750,1697,1679,1724,1663,1443,1290,1368,1331,1619,1602,1680,1617,1651,1569,1617,1552,1459,1352,1371,1269,1479,1578,1693,1545,1597,1485,1457,1440,1265,1172,1381,1227,1324,1471,1692,1487,1557,1526,1590,1371,1312,1202,1284,1092,1434,1433,1567,1372,1465,1321,1436,1395,1295,1249,1246,1213,1313,1452,1515,1345,1401,1394,1510,1529,1330,1267,1336,1236,1363,1415,1558,1459,1487,1441,1537,1447,1166,1220,1336,1236,1412,1346,1427,1388,1524,1373,1368,1480,1333,1242,1313,1175,1411,1390,1290,1129,1164,1005,1058,1015,857,901,1229,1115,1364,1481,1574,1584,1498,1509,1497,1553,1390,1394,1469,1316,1422,1199,1348,1437,1606,1669,1400,1393,1168,1238
