series,"01-2000","02-2000","03-2000","04-2000","05-2000","06-2000","07-2000","08-2000","09-2000","10-2000","11-2000","12-2000","01-2001","02-2001","03-2001","04-2001","05-2001","06-2001","07-2001","08-2001","09-2001","10-2001","11-2001","12-2001","01-2002","02-2002","03-2002","04-2002","05-2002","06-2002","07-2002","08-2002","09-2002","10-2002","11-2002","12-2002","01-2003","02-2003","03-2003","04-2003","05-2003","06-2003","07-2003","08-2003","09-2003","10-2003","11-2003","12-2003","01-2004","02-2004","03-2004","04-2004","05-2004","06-2004","07-2004","08-2004","09-2004","10-2004","11-2004","12-2004","01-2005","02-2005","03-2005","04-2005","05-2005","06-2005","07-2005","08-2005","09-2005","10-2005","11-2005","12-2005","01-2006","02-2006","03-2006","04-2006","05-2006","06-2006","07-2006","08-2006","09-2006","10-2006","11-2006","12-2006","01-2007","02-2007","03-2007","04-2007","05-2007","06-2007","07-2007","08-2007","09-2007","10-2007","11-2007","12-2007","01-2008","02-2008","03-2008","04-2008","05-2008","06-2008","07-2008","08-2008","09-2008","10-2008","11-2008","12-2008","01-2009","02-2009","03-2009","04-2009","05-2009","06-2009","07-2009","08-2009","09-2009","10-2009","11-2009","12-2009","01-2010","02-2010","03-2010","04-2010","05-2010","06-2010","07-2010","08-2010","09-2010","10-2010","11-2010","12-2010","01-2011","02-2011","03-2011","04-2011","05-2011","06-2011","07-2011","08-2011","09-2011","10-2011","11-2011","12-2011","01-2012","02-2012","03-2012","04-2012","05-2012","06-2012","07-2012","08-2012","09-2012","10-2012","11-2012","12-2012","01-2013","02-2013","03-2013","04-2013","05-2013","06-2013","07-2013","08-2013","09-2013","10-2013","11-2013","12-2013","01-2014","02-2014","03-2014","04-2014","05-2014","06-2014","07-2014","08-2014","09-2014","10-2014","11-2014","12-2014","01-2015","02-2015","03-2015","04-2015","05-2015","06-2015","07-2015","08-2015","09-2015","10-2015","11-2015","12-2015","01-2016","02-2016","03-2016","04-2016","05-2016","06-2016","07-2016","08-2016","09-2016","10-2016","11-2016","12-2016","01-2017","02-2017","03-2017","04-2017","05-2017","06-2017","07-2017","08-2017","09-2017","10-2017","11-2017","12-2017","01-2018","02-2018","03-2018","04-2018","05-2018","06-2018","07-2018","08-2018","09-2018","10-2018","11-2018","12-2018","01-2019","02-2019","03-2019","04-2019","05-2019","06-2019","07-2019","08-2019","09-2019","10-2019","11-2019","12-2019","01-2020","02-2020","03-2020","04-2020","05-2020","06-2020","07-2020","08-2020","09-2020","10-2020","11-2020","12-2020"
California,36875,33762,38870,38356,41848,40551,40848,41701,40280,39492,35986,36827,36255,33123,39371,37464,42841,41133,42841,41251,41171,42553,37601,37582,37827,35266,39231,38315,41719,40694,42042,40003,42479,39929,37917,37051,38646,33297,39965,38106,42226,40062,41187,40875,40467,41151,36791,38438,37126,34299,41063,39440,42174,38795,40182,39710,38954,38397,34808,35657,36353,32619,37109,36564,40471,37740,41129,38552,37761,40514,37079,35818,38423,34580,37396,37989,42221,40170,42695,39708,39420,39892,35945,36520,36778,33705,39422,38599,41704,39875,40932,39957,39073,39368,36538,35179,34496,33610,38089,37841,39666,38016,39560,39487,39622,39019,35435,34795,36211,32482,37486,36182,40100,36643,38023,38247,38021,35810,33112,33157,33913,31096,35825,34588,37817,36268,35946,36559,35631,35408,31827,32567,32708,28553,32941,33113,35414,33589,35441,35328,33979,33521,30481,31239,31999,29941,32604,33552,36673,34594,35125,36041,35962,34047,30952,31061,31131,27929,32633,32532,35572,33230,34971,34764,33557,32070,29523,29889,31670,28421,33452,32537,35839,34640,35702,35103,35164,34958,31782,32120,33805,31436,36696,34954,36471,36605,38181,38850,37789,37742,32637,33043,34413,33903,35358,36480,39053,37884,39061,38190,37306,37234,34437,34067,35081,32240,37715,36593,39838,38332,40167,39863,38049,39214,35753,35133,36549,33363,36243,37411,40238,38384,40266,40254,38459,38705,34854,36092,34668,31589,36823,36801,38645,38212,40104,40089,38658,38100,33416,34267,35355,34296,34516,31829,35698,36032,36601,38470,36305,37249,32826,33171
California Clearances,20353,19220,21351,19333,21584,20204,22168,22216,22104,21186,19777,19736,21257,18748,21578,20866,22119,21232,21947,21573,19318,23004,19175,18573,21065,15994,20465,21970,22332,22704,21168,21887,20980,21693,18392,17807,20084,23012,25403,19882,21228,20553,20134,20740,22730,21965,17828,21271,19271,19666,21514,22535,22481,19948,21220,20652,20960,21085,17969,18427,19609,17572,19928,18873,20015,19787,20070,21748,19696,21008,18966,18867,20262,18116,19616,18579,20681,19620,19927,19395,19537,19873,17458,18309,19425,17573,20574,19701,21029,19503,20494,21471,19125,20279,19117,17574,19017,17415,17868,19465,20681,18766,20461,18957,21357,20233,17289,17704,18509,17122,19261,18069,19148,19139,19858,19399,17999,17769,16292,16361,16273,16029,18190,17448,18024,17904,17818,18298,17813,17227,15862,16981,16369,15152,17417,17179,17451,17383,17419,18043,17795,16917,15262,15998,16694,15878,16857,17644,18768,17419,18098,18343,18023,17761,15971,15412,17017,14653,16555,17050,18231,16731,17802,17853,17841,18644,15683,15795,18728,15639,17711,17610,18841,18111,19946,18957,18754,18832,16276,16895,17755,17386,19740,18643,18492,19437,19796,19577,19848,18960,17149,18713,18384,18461,18785,18642,19320,19307,18424,19461,18880,18045,17309,17108,17934,15910,18804,18564,20112,19266,18771,20329,19279,19502,17357,17618,18420,16568,18232,18894,19960,18528,19990,20343,18727,19948,17439,17891,18054,16710,18037,18829,19630,19153,19899,19810,18587,18922,16200,16728,17800,17306,18511,18147,17979,17074,18424,18500,18092,17613,14723,16337
